area_type,availability,location,total_sqft,bath,balcony,price,bhk_size,price_per_sqft
Plot  Area,Ready To Move,Hullahalli,1200.0,5.0,2.0,9900000.0,5,8250.0
Super built-up  Area,18-Apr,Hormavu,1093.0,2.0,1.0,3278000.0,2,2999.085086916743
Built-up  Area,Ready To Move,Anandapura,1250.0,2.0,2.0,4500000.0,2,3600.0
Super built-up  Area,Ready To Move,Marathahalli,1680.0,3.0,3.0,10500000.0,3,6250.0
Super built-up  Area,Ready To Move,Nagarbhavi,1146.0,2.0,1.0,5000000.0,2,4363.001745200698
Super built-up  Area,18-Apr,Jagajyothi layout,1250.0,2.0,3.0,5800000.0,2,4640.0
Super built-up  Area,17-Oct,Ramagondanahalli,1451.0,3.0,1.0,6044000.0,3,4165.40317022743
Super built-up  Area,Ready To Move,Nobo Nagar,1424.0,2.0,3.0,5500000.0,3,3862.3595505617977
Super built-up  Area,Ready To Move,Gottigere,1435.0,2.0,3.0,6200000.0,3,4320.557491289199
Super built-up  Area,18-Apr,Devanahalli,658.0,1.0,0.0,2691000.0,1,4089.665653495441
Super built-up  Area,18-Jan,Bommanahalli,1300.0,3.0,2.0,4500000.0,3,3461.5384615384614
Super built-up  Area,Ready To Move,Whitefield,1242.0,2.0,2.0,6500000.0,2,5233.494363929147
Super built-up  Area,Ready To Move,Marathahalli,1910.0,3.0,3.0,11900000.0,3,6230.366492146597
Super built-up  Area,Ready To Move,Yelahanka,1610.0,4.0,2.0,8500000.0,3,5279.503105590062
Super built-up  Area,Ready To Move,Hulimavu,1127.0,2.0,1.0,6500000.0,2,5767.524401064774
Super built-up  Area,Ready To Move,Yelahanka,1075.0,2.0,1.0,4200000.0,3,3906.9767441860463
Super built-up  Area,Ready To Move,Mysore Road,1155.0,2.0,1.0,5100000.0,2,4415.584415584415
Plot  Area,Ready To Move,Lakkasandra Extension,1280.0,3.0,1.0,25000000.0,5,19531.25
Super built-up  Area,Ready To Move,Krishna Reddy Layout,1250.0,3.0,1.0,5500000.0,3,4400.0
Plot  Area,18-Mar,Kuvempu Layout,2200.0,4.0,2.0,16000000.0,3,7272.727272727273
Built-up  Area,Ready To Move,Billekahalli,2400.0,3.0,1.0,15000000.0,3,6250.0
Super built-up  Area,Ready To Move,Chandapura,876.0,2.0,2.0,2950000.0,2,3367.5799086757993
Super built-up  Area,Ready To Move,Nagarbhavi,1850.0,2.0,2.0,8900000.0,3,4810.810810810811
Super built-up  Area,18-Apr,Kadugodi,1314.0,2.0,3.0,8300000.0,2,6316.590563165905
Super built-up  Area,20-Aug,Rachenahalli,690.0,1.0,1.0,3979999.9999999995,1,5768.115942028985
Built-up  Area,Ready To Move,Electronic City Phase II,3550.0,3.0,2.0,16750000.0,4,4718.30985915493
Built-up  Area,Ready To Move,Srirampura,1230.0,2.0,3.0,5500000.0,2,4471.544715447155
Super built-up  Area,18-May,Bommasandra,920.0,2.0,1.0,3720000.0000000005,2,4043.478260869566
Built-up  Area,Ready To Move,Sarjapur  Road,1850.0,3.0,3.0,14000000.0,3,7567.5675675675675
Super built-up  Area,Ready To Move,Electronic City,1073.0,2.0,2.0,6000000.0,2,5591.798695246971
Super built-up  Area,Ready To Move,Maithri Layout,1540.0,3.0,3.0,7600000.0,3,4935.064935064935
Super built-up  Area,Ready To Move,Kanakpura Road,1550.0,3.0,3.0,6350000.0,3,4096.774193548387
Super built-up  Area,Ready To Move,Kalyan nagar,1198.0,2.0,1.0,6500000.0,2,5425.709515859767
Super built-up  Area,Ready To Move,HBR Layout,1656.0,3.0,2.0,9000000.0,3,5434.782608695652
Super built-up  Area,Ready To Move,Kaveri Nagar,1900.0,3.0,3.0,15500000.0,3,8157.894736842105
Built-up  Area,Ready To Move,Ramagondanahalli,1910.0,3.0,2.0,14200000.0,3,7434.55497382199
Super built-up  Area,Ready To Move,Mysore Road,1003.0,2.0,1.0,4300000.0,2,4287.138584247258
Built-up  Area,Ready To Move,Chickpet,1569.6,2.0,0.0,4800000.0,2,3058.1039755351685
Super built-up  Area,Ready To Move,Whitefield,1495.0,2.0,2.0,6700000.0,3,4481.605351170569
Super built-up  Area,19-Dec,Thanisandra,2172.0,3.0,2.0,7602000.0,3,3500.0
Plot  Area,Ready To Move,Sarakki Nagar,2400.0,4.0,2.0,35800000.0,4,14916.666666666666
Plot  Area,Ready To Move,T G extension,1200.0,1.0,2.0,9500000.0,2,7916.666666666667
Super built-up  Area,Ready To Move,Whitefield,1548.0,3.0,1.0,6500000.0,3,4198.966408268734
Plot  Area,18-Mar,2nd Block Koramangala,5400.0,5.0,2.0,97200000.0,7,18000.0
Super built-up  Area,18-Dec,Whitefield,2856.0,5.0,0.0,15450000.0,4,5409.663865546218
Super built-up  Area,18-Jul,Hosur Road,1689.0,3.0,1.0,10300000.0,3,6098.283007696862
Super built-up  Area,Ready To Move,Electronic City Phase II,1031.0,2.0,1.0,5300000.0,2,5140.640155189137
Super built-up  Area,18-Jul,Bhoganhalli,2119.0,4.0,2.0,11100000.0,4,5238.319962246343
Plot  Area,18-Dec,Whitefield,1200.0,2.0,2.0,4613000.0,2,3844.1666666666665
Super built-up  Area,Ready To Move,JCR Layout,1060.0,2.0,2.0,3700000.0,2,3490.566037735849
Super built-up  Area,Ready To Move,Devi Nagar,1100.0,2.0,1.0,6100000.0,2,5545.454545454545
Plot  Area,Ready To Move,GKW Layout,1350.0,4.0,2.0,22500000.0,4,16666.666666666668
Plot  Area,Ready To Move,Gandhi Nagar,1050.0,4.0,1.0,8000000.0,5,7619.047619047619
Super built-up  Area,Ready To Move,Hennur Road,1250.0,2.0,1.0,7788000.0,3,6230.4
Super built-up  Area,18-May,8th Block Jayanagar,1100.0,2.0,2.0,11000000.0,2,10000.0
Plot  Area,18-Aug,Whitefield,1200.0,2.0,1.0,4613000.0,2,3844.1666666666665
Super built-up  Area,Ready To Move,Seegehalli,1420.0,2.0,2.0,4600000.0,3,3239.43661971831
Super built-up  Area,18-Apr,Electronic City,1500.0,2.0,1.0,7800000.0,3,5200.0
Built-up  Area,Ready To Move,OLd Gurappanapalya,1942.0,3.0,1.0,15500000.0,3,7981.462409886714
Super built-up  Area,18-Dec,Haralur Road,1985.0,3.0,2.0,13000000.0,3,6549.11838790932
Super built-up  Area,18-Apr,Sarjapur  Road,950.0,1.0,0.0,3990000.0,1,4200.0
Plot  Area,Ready To Move,AMS Layout,1200.0,4.0,2.0,8000000.0,3,6666.666666666667
Super built-up  Area,Ready To Move,Green Glen Layout,1752.0,3.0,2.0,10500000.0,3,5993.1506849315065
Plot  Area,Ready To Move,Abbigere,1200.0,3.0,2.0,12000000.0,4,10000.0
Plot  Area,Ready To Move,Mahalakshmi Layout,1200.0,5.0,1.0,20000000.0,5,16666.666666666668
Super built-up  Area,Ready To Move,Old Madras Road,1480.0,2.0,2.0,8400000.0,3,5675.675675675676
Plot  Area,Ready To Move,Jnana Ganga Nagar,600.0,4.0,1.0,8100000.0,3,13500.0
Super built-up  Area,Ready To Move,Sarjapur  Road,1826.0,3.0,2.0,13000000.0,3,7119.386637458927
Super built-up  Area,Ready To Move,8th Phase JP Nagar,1035.0,2.0,1.0,3933000.0,2,3800.0
Built-up  Area,Ready To Move,Sarjapur  Road,2600.0,4.0,2.0,9800000.0,4,3769.230769230769
Built-up  Area,Ready To Move,Kasavanhalli,1667.0,3.0,2.0,9200000.0,3,5518.896220755849
Super built-up  Area,Ready To Move,Thanisandra,934.0,2.0,2.0,5500000.0,2,5888.650963597431
Built-up  Area,Ready To Move,JP Nagar,1569.6,3.0,1.0,6934000.0,3,4417.686034658512
Super built-up  Area,Ready To Move,Mahadevpura,1620.0,2.0,1.0,7600000.0,3,4691.358024691358
Super built-up  Area,17-Jun,Electronic City,1070.0,2.0,1.0,4700000.0,2,4392.523364485981
Built-up  Area,Ready To Move,Hosur Road,3600.0,5.0,3.0,18000000.0,5,5000.0
Super built-up  Area,18-Apr,Uttarahalli,1280.0,2.0,2.0,6000000.0,3,4687.5
Super built-up  Area,Ready To Move,rr nagar,1400.0,2.0,2.0,6000000.0,2,4285.714285714285
Plot  Area,Ready To Move,Vishveshwarya Layout,1200.0,8.0,2.0,18000000.0,7,15000.0
Built-up  Area,Ready To Move,"Varthur Road, ",1330.0,2.0,1.0,6400000.0,2,4812.0300751879695
Super built-up  Area,19-Dec,Electronic City Phase II,1611.0,2.0,2.0,4833000.0,3,3000.0
Super built-up  Area,Ready To Move,Whitefield,1405.0,3.0,2.0,5800000.0,3,4128.113879003558
Super built-up  Area,Ready To Move,VGP Layout,1515.0,3.0,3.0,9000000.0,3,5940.59405940594
Super built-up  Area,Ready To Move,Thigalarapalya,1830.0,4.0,2.0,15000000.0,3,8196.72131147541
Built-up  Area,Ready To Move,Kaggadasapura,1710.0,3.0,0.0,6000000.0,3,3508.7719298245615
Built-up  Area,Ready To Move,BTM Layout,935.0,2.0,1.0,5150000.0,2,5508.0213903743315
Super built-up  Area,18-Apr,Jakkur,2197.0,3.0,2.0,13600000.0,3,6190.259444697314
Plot  Area,Ready To Move,TC Palaya,600.0,4.0,0.0,6500000.0,4,10833.333333333334
Super built-up  Area,Ready To Move,Yeshwanthpur,1678.0,3.0,2.0,9213000.0,3,5490.464839094159
Built-up  Area,Ready To Move,Brookefield,1410.0,2.0,0.0,8000000.0,3,5673.758865248227
Super built-up  Area,Ready To Move,Jakkur,1125.0,2.0,2.0,6500000.0,2,5777.777777777777
Super built-up  Area,Ready To Move,Magadi Road,1191.0,2.0,1.0,5538000.0,3,4649.8740554156175
Super built-up  Area,Ready To Move,Thubarahalli,1200.0,2.0,2.0,7900000.0,2,6583.333333333333
Super built-up  Area,Ready To Move,CV Raman Nagar,1525.0,2.0,3.0,6700000.0,3,4393.44262295082
Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,1464.0,3.0,3.0,5600000.0,3,3825.136612021858
Super built-up  Area,18-Dec,Seegehalli,920.0,2.0,1.0,2700000.0,2,2934.782608695652
Built-up  Area,Ready To Move,Yelahanka,651.0,1.0,1.0,1750000.0,1,2688.1720430107525
Super built-up  Area,Ready To Move,Chikkabanavar,600.0,1.0,2.0,2500000.0,2,4166.666666666667
Super built-up  Area,Ready To Move,Thanisandra,1185.0,2.0,2.0,4400000.0,2,3713.0801687763715
Super built-up  Area,18-May,Electronics City Phase 1,1190.0,2.0,1.0,6800000.0,2,5714.285714285715
Plot  Area,Ready To Move,Harohalli,1569.6,2.0,0.0,20000000.0,2,12742.099898063201
Super built-up  Area,18-Dec,Whitefield,2856.0,5.0,0.0,15850000.0,4,5549.7198879551825
Super built-up  Area,Ready To Move,Whitefield,1355.0,2.0,3.0,7300000.0,2,5387.453874538745
Plot  Area,Ready To Move,KR Puram,1200.0,1.0,0.0,6500000.0,2,5416.666666666667
Plot  Area,Ready To Move,Kundalahalli,7000.0,4.0,3.0,55000000.0,4,7857.142857142857
Plot  Area,Ready To Move,Ramamurthy Nagar,1200.0,4.0,1.0,11000000.0,6,9166.666666666666
Super built-up  Area,Ready To Move,Yelahanka New Town,500.0,2.0,1.0,2400000.0,1,4800.0
Super built-up  Area,Ready To Move,Bommasandra Industrial Area,1250.0,3.0,3.0,5000000.0,3,4000.0
Built-up  Area,Ready To Move,Uttarahalli,1480.0,2.0,1.0,5800000.0,3,3918.9189189189187
Built-up  Area,Ready To Move,Ambalipura,3300.0,4.0,2.0,32900000.0,4,9969.69696969697
Super built-up  Area,18-May,KR Puram,1583.0,3.0,2.0,7044499.999999999,3,4450.0947567909025
Super built-up  Area,Ready To Move,Green Woods Layout,1206.0,2.0,1.0,5300000.0,2,4394.69320066335
Super built-up  Area,18-Aug,Rajaji Nagar,1357.0,2.0,1.0,13000000.0,2,9579.955784819454
Built-up  Area,Ready To Move,Hosakerehalli,925.0,2.0,1.0,4650000.0,2,5027.027027027027
Super built-up  Area,Ready To Move,8th Phase JP Nagar,909.0,2.0,1.0,4090000.0,2,4499.4499449945
Plot  Area,Ready To Move,Seegehalli,3000.0,5.0,2.0,33500000.0,3,11166.666666666666
Built-up  Area,Ready To Move,Brookefield,1100.0,2.0,1.0,5500000.0,2,5000.0
Plot  Area,18-May,Malleshwaram,3000.0,5.0,2.0,81500000.0,4,27166.666666666668
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1306.0,2.0,2.0,4417000.0,2,3382.08269525268
Plot  Area,Ready To Move,Roopena Agrahara,1200.0,4.0,1.0,9500000.0,4,7916.666666666667
Super built-up  Area,Ready To Move,Kalena Agrahara,610.0,1.0,1.0,3900000.0,1,6393.44262295082
Super built-up  Area,Ready To Move,Yelahanka,1484.0,2.0,2.0,5640000.0,3,3800.5390835579515
Super built-up  Area,17-May,Ramamurthy Nagar,1125.0,2.0,1.0,4700000.0,2,4177.777777777777
Super built-up  Area,18-Dec,Whitefield,2882.0,5.0,1.0,15800000.0,4,5482.303955586398
Plot  Area,Ready To Move,Vidyaranyapura,750.0,4.0,0.0,8800000.0,4,11733.333333333334
Super built-up  Area,Ready To Move,Kundalahalli,2075.0,3.0,1.0,11500000.0,3,5542.168674698795
Built-up  Area,Ready To Move,Stage-4 Bommanahalli,1250.0,2.0,1.0,5800000.0,2,4640.0
Super built-up  Area,Ready To Move,Horamavu Banaswadi,1272.0,2.0,2.0,5150000.0,2,4048.7421383647797
Plot  Area,Ready To Move,Banashankari Stage II,1050.0,3.0,2.0,12500000.0,4,11904.761904761905
Super built-up  Area,18-Aug,Venkateshpuram,625.0,2.0,1.0,2400000.0,2,3840.0
Built-up  Area,Ready To Move,1st Phase JP Nagar,840.0,2.0,2.0,5000000.0,1,5952.380952380952
Super built-up  Area,Ready To Move,Hennur Road,2502.0,4.0,2.0,18000000.0,4,7194.244604316546
Super built-up  Area,Ready To Move,Rayasandra,583.0,1.0,1.0,2690000.0,1,4614.065180102916
Super built-up  Area,18-Dec,Gunjur Palya,900.0,2.0,1.0,2700000.0,2,3000.0
Built-up  Area,18-Mar,Kanakapura,2200.0,3.0,1.0,12100000.0,3,5500.0
Super built-up  Area,19-Dec,Whitefield,750.0,1.0,1.0,5100000.0,1,6800.0
Super built-up  Area,Ready To Move,Marathahalli,1600.0,3.0,3.0,5800000.0,3,3625.0
Super built-up  Area,Ready To Move,Chikkalasandra,1365.0,2.0,2.0,4900000.0,3,3589.74358974359
Built-up  Area,21-Dec,"Judicial Layout, Kanakapura Road, ",1300.0,3.0,2.0,6400000.0,3,4923.076923076923
Built-up  Area,Ready To Move,Kurubarahalli,1200.0,1.0,0.0,6900000.0,1,5750.0
Super built-up  Area,Ready To Move,Hormavu,1260.0,2.0,2.0,3500000.0,2,2777.777777777778
Super built-up  Area,Ready To Move,Electronics City Phase 1,1190.0,2.0,2.0,3392000.0,2,2850.4201680672268
Super built-up  Area,Ready To Move,Hosakerehalli,2480.0,4.0,1.0,26000000.0,3,10483.870967741936
Super built-up  Area,18-May,Vishwapriya Layout,1250.0,3.0,2.0,3800000.0,3,3040.0
Built-up  Area,Ready To Move,Kaggadasapura,1500.0,3.0,0.0,7500000.0,3,5000.0
Super built-up  Area,Ready To Move,Banashankari Stage V,1510.0,3.0,3.0,4757000.0,3,3150.3311258278145
Super built-up  Area,19-Jan,7th Phase JP Nagar,1187.0,2.0,1.0,5900000.0,2,4970.513900589722
Super built-up  Area,Ready To Move,Kundalahalli,1120.0,2.0,1.0,5376000.0,2,4800.0
Super built-up  Area,20-Dec,Whitefield,1115.0,2.0,0.0,3455500.0,2,3099.103139013453
Super built-up  Area,Ready To Move,Dodsworth Layout,1717.0,3.0,3.0,9900000.0,3,5765.87070471753
Built-up  Area,Ready To Move,Mullur,2099.0,3.0,2.0,9500000.0,3,4525.964745116722
Super built-up  Area,Ready To Move,Kasturi Nagar,1100.0,2.0,2.0,5800000.0,2,5272.727272727273
Plot  Area,Ready To Move,Hegganahalli,1200.0,1.0,0.0,4800000.0,1,4000.0
Built-up  Area,Ready To Move,Bannerghatta Road,1465.0,2.0,1.0,4587000.0,3,3131.0580204778157
Plot  Area,Ready To Move,Kothanur,1500.0,1.0,0.0,7500000.0,1,5000.0
Plot  Area,Ready To Move,Prashanth Nagar,4050.0,4.0,1.0,60000000.0,5,14814.814814814816
Super built-up  Area,Ready To Move,Haralur Road,1255.0,2.0,1.0,9000000.0,3,7171.314741035857
Super built-up  Area,Ready To Move,5th Phase JP Nagar,1220.0,2.0,3.0,8800000.0,2,7213.11475409836
Built-up  Area,18-Aug,Electronic City Phase II,1065.0,2.0,1.0,3088000.0,2,2899.5305164319248
Built-up  Area,Ready To Move,Sultan Palaya,1765.0,3.0,3.0,8000000.0,3,4532.57790368272
Super built-up  Area,Ready To Move,Bellandur,1281.0,2.0,2.0,8700000.0,2,6791.569086651054
Super built-up  Area,Ready To Move,Electronic City,1210.0,2.0,2.0,2500000.0,2,2066.115702479339
Carpet  Area,Ready To Move,Kaggadasapura,1215.0,2.0,3.0,4300000.0,2,3539.0946502057614
Plot  Area,Ready To Move,Ananth Nagar,1200.0,3.0,1.0,8700000.0,4,7250.0
Super built-up  Area,Ready To Move,Mysore Road,1237.0,2.0,2.0,7300000.0,2,5901.3742926434925
Super built-up  Area,Ready To Move,Lakshminarayana Pura,1300.0,2.0,1.0,7000000.0,2,5384.615384615385
Super built-up  Area,Ready To Move,Whitefield,1105.0,2.0,2.0,3999000.0,2,3619.004524886878
Super built-up  Area,Ready To Move,Chandapura,1505.0,2.0,2.0,4200000.0,3,2790.6976744186045
Super built-up  Area,Ready To Move,Hebbal Kempapura,3900.0,5.0,2.0,31000000.0,4,7948.717948717948
Built-up  Area,Ready To Move,Banashankari,1186.0,2.0,3.0,6500000.0,2,5480.607082630691
Plot  Area,Ready To Move,Byrathi Village,900.0,3.0,1.0,5100000.0,4,5666.666666666667
Super built-up  Area,Ready To Move,Kengeri,750.0,2.0,1.0,3550000.0,2,4733.333333333333
Built-up  Area,Ready To Move,Varthur,1083.0,2.0,2.0,2800000.0,2,2585.410895660203
Built-up  Area,Ready To Move,Nagaraja Garden,1430.0,2.0,1.0,7865000.000000001,3,5500.000000000001
Super built-up  Area,Ready To Move,Thanisandra,1056.0,2.0,2.0,6800000.0,2,6439.393939393939
Super built-up  Area,Ready To Move,VGP Layout,2108.0,3.0,3.0,8500000.0,3,4032.2580645161293
Super built-up  Area,Ready To Move,Banashankari,1650.0,3.0,2.0,10100000.0,3,6121.212121212121
Built-up  Area,18-Jul,Electronic City Phase II,1220.0,3.0,1.0,3660000.0,3,3000.0
Super built-up  Area,Ready To Move,Rayasandra,1198.0,2.0,1.0,5400000.0,2,4507.512520868114
Super built-up  Area,Ready To Move,Ejipura,1190.0,2.0,1.0,7000000.0,2,5882.35294117647
Built-up  Area,21-Dec,"Judicial Layout, Kanakapura Road, ",900.0,2.0,1.0,4100000.0,2,4555.555555555556
Super built-up  Area,19-Dec,J.P.nagar 6th Phase.Sarakki Nagar,2690.0,4.0,2.0,18500000.0,4,6877.323420074349
Built-up  Area,Ready To Move,Kanakapura,1340.0,2.0,2.0,6500000.0,2,4850.746268656716
Plot  Area,18-Sep,Bommenahalli,2940.0,3.0,2.0,225000000.0,4,76530.61224489796
Plot  Area,Ready To Move,Giri Nagar,2400.0,6.0,1.0,40000000.0,6,16666.666666666668
Plot  Area,Immediate Possession,Whitefield,2324.0,3.0,2.0,2673000.0,2,1150.172117039587
Super built-up  Area,19-Dec,Yelahanka,1260.0,2.0,2.0,5920000.0,2,4698.412698412699
Super built-up  Area,21-Feb,Talaghattapura,2254.0,3.0,2.0,15300000.0,3,6787.93256433008
Super built-up  Area,Ready To Move,Old Madras Road,2990.0,5.0,1.0,21000000.0,3,7023.411371237458
Built-up  Area,Ready To Move,1st Block BEL Layout,1800.0,5.0,1.0,25000000.0,4,13888.888888888889
Built-up  Area,Ready To Move,JP Nagar,820.0,2.0,1.0,4500000.0,2,5487.804878048781
Super built-up  Area,Ready To Move,Electronic City,1296.0,2.0,2.0,6500000.0,2,5015.432098765432
Super built-up  Area,Ready To Move,Uttarahalli,1190.0,2.0,1.0,5355000.0,2,4500.0
Super built-up  Area,19-Dec,Whitefield,1173.0,2.0,1.0,7700000.0,2,6564.364876385337
Plot  Area,16-Dec,Sarjapura - Attibele Road,1800.0,3.0,2.0,9000000.0,3,5000.0
Built-up  Area,Ready To Move,Yelahanka,1102.0,2.0,0.0,5200000.0,2,4718.693284936479
Super built-up  Area,Ready To Move,Sarjapur,913.0,2.0,1.0,3600000.0,2,3943.0449069003284
Super built-up  Area,18-Apr,Hormavu,1176.0,2.0,1.0,3527000.0000000005,3,2999.149659863946
Built-up  Area,Ready To Move,Prithvi Layout,1620.0,3.0,2.0,6500000.0,3,4012.3456790123455
Super built-up  Area,Ready To Move,Billekahalli,2968.0,3.0,2.0,22500000.0,3,7580.8625336927225
Super built-up  Area,17-Dec,Yelahanka,1519.0,2.0,3.0,6500000.0,2,4279.131007241606
Super built-up  Area,19-Dec,Dodsworth Layout,1594.0,3.0,2.0,9900000.0,3,6210.790464240903
Super built-up  Area,Ready To Move,Kaverappa Layout,1250.0,2.0,1.0,6800000.0,2,5440.0
Super built-up  Area,Ready To Move,Haralur Road,1056.0,2.0,1.0,6000000.0,2,5681.818181818182
Plot  Area,18-Dec,Whitefield,1200.0,3.0,1.0,6840000.000000001,3,5700.000000000001
Plot  Area,Ready To Move,Kothnur Narayanapura,1290.0,1.0,0.0,7750000.0,2,6007.751937984496
Built-up  Area,Ready To Move,Amruthnagar,1150.0,2.0,1.0,4800000.0,2,4173.913043478261
Super built-up  Area,Ready To Move,Ambedkar Colony,1464.0,2.0,1.0,14500000.0,2,9904.371584699453
Plot  Area,Ready To Move,Anekal,1200.0,2.0,1.0,3600000.0,4,3000.0
Built-up  Area,Ready To Move,Gollarapalya Hosahalli,861.0,2.0,0.0,3650000.0,2,4239.256678281068
Super built-up  Area,Ready To Move,Kundalahalli,1047.0,2.0,1.0,8262000.0,2,7891.117478510028
Plot  Area,Ready To Move,Lakshmipura,1200.0,2.0,0.0,7500000.0,2,6250.0
Plot  Area,Ready To Move,Kirloskar Layout,1200.0,10.0,2.0,19000000.0,10,15833.333333333334
Built-up  Area,Ready To Move,Hongasandra,1065.0,2.0,1.0,4500000.0,2,4225.352112676056
Built-up  Area,Ready To Move,Rajaji Nagar,2300.0,3.0,3.0,36900000.0,3,16043.478260869566
Super built-up  Area,Ready To Move,Ramamurthy Nagar,1000.0,2.0,1.0,6200000.0,2,6200.0
Super built-up  Area,Ready To Move,Lingadheeranahalli,1682.0,3.0,1.0,11300000.0,3,6718.192627824019
Super built-up  Area,Ready To Move,Harlur,1756.0,3.0,2.0,13100000.0,3,7460.136674259681
Plot  Area,Ready To Move,BEL Road,4000.0,4.0,2.0,100000000.0,5,25000.0
Super built-up  Area,Ready To Move,Vignana Nagar,1050.0,4.0,2.0,9000000.0,4,8571.42857142857
Super built-up  Area,Ready To Move,Vittasandra,1238.0,2.0,1.0,6731999.999999999,2,5437.802907915992
Super built-up  Area,Ready To Move,Dasanapura,814.0,2.0,1.0,4200000.0,2,5159.7051597051595
Built-up  Area,Ready To Move,Dodda Nekkundi,1145.0,2.0,1.0,4650000.0,2,4061.1353711790393
Super built-up  Area,Ready To Move,Varthur,965.0,2.0,1.0,3400000.0,2,3523.316062176166
Super built-up  Area,Ready To Move,Doddabele,750.0,2.0,1.0,3600000.0,2,4800.0
Built-up  Area,Ready To Move,Banashankari,1300.0,2.0,2.0,5500000.0,3,4230.7692307692305
Super built-up  Area,18-May,1st Phase JP Nagar,1590.0,3.0,3.0,13100000.0,3,8238.993710691824
Super built-up  Area,20-Aug,Begur Road,644.0,1.0,1.0,4000000.0,1,6211.180124223602
Super built-up  Area,18-Mar,Whitefield,982.0,2.0,1.0,3700000.0,2,3767.8207739307536
Super built-up  Area,Ready To Move,Indira Nagar,1260.0,2.0,2.0,10000000.0,2,7936.507936507936
Super built-up  Area,Ready To Move,Rayasandra,1555.0,3.0,2.0,7517000.0,3,4834.083601286174
Built-up  Area,Ready To Move,Race Course Road,2500.0,4.0,1.0,45000000.0,4,18000.0
Super built-up  Area,18-Aug,Kaggadasapura,1225.0,2.0,2.0,4800000.0,2,3918.3673469387754
Super built-up  Area,Ready To Move,Electronics City Phase 1,1085.0,2.0,1.0,4600000.0,2,4239.6313364055295
Super built-up  Area,Ready To Move,Rajaji Nagar,1640.0,3.0,2.0,22000000.0,3,13414.634146341463
Built-up  Area,18-Aug,Thanisandra,1595.0,3.0,1.0,11000000.0,3,6896.551724137931
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1196.0,2.0,2.0,4044000.0,2,3381.2709030100336
